lambda_1,lambda_2,lambda_3,x_opt_1,x_opt_2,x_opt_3
0.12305799330259859,0.05415202032760129,0.8227899863698002,-1.3692799581179362,-1.3692797990083065,-1.369280193660681
0.17348501262479113,0.12619613350910563,0.7003188538661033,-1.4099746571255962,-1.4099746622302052,1.1697276155451173
0.042369271660000186,0.055149123756794205,0.9024816045832057,-1.3778074501473419,-1.377807414425161,-1.377807399645236
0.3813533081759282,0.07882430721162316,0.5398223846124486,-1.3481981178785467,-1.3481981095201183,-1.3481981078393335
0.604749234661961,0.17573871895291515,0.2195120463851239,-1.425088654083962,-1.4250885321958866,-1.4250885282196435
0.24649254112067143,0.4707953763383632,0.28271208254096547,-1.8713030413654395,-1.8713030461095377,-1.8713030552795609
0.570528231305303,0.16713086635516364,0.2623409023395334,-1.4139654850078938,-1.4139655143789964,-1.413965478131751
0.48067727283250666,0.516402852334765,0.0029198748327282555,-2.0,-2.0,-2.0
0.17888333894322325,0.02304171760143728,0.7980749434553395,-1.3442329115631444,-1.3442329224657155,-1.344232921190322
0.6794113377484129,0.26231064594486564,0.058278016306721664,-1.9036560445600819,-1.9036560045035438,-1.9036559690643864
0.7342470273729234,0.10803276383631241,0.15772020879076418,-1.2075271716667035,-1.2075271547855637,-1.2075271655624007
0.5552381638939214,0.08574297758095246,0.3590188585251261,-1.3045167946948684,-1.3045167890119185,-1.304516788177616
0.4946952513615881,0.00969055610283787,0.495614192535574,-1.2552573051325504,-1.2552573668986957,-1.2552573457104281
0.07672550579031137,0.4115551703848137,0.5117193238248751,-1.6535932185349445,-1.653593273357445,-1.653593260300216
0.382679848217178,0.5690968242697171,0.04822332751310502,-2.0,-2.0,-2.0
0.00978353084891069,0.09943919978451324,0.8907772693665761,-1.4040135690885798,-1.4040138614086417,-1.404014173515175
0.04526891843003871,0.9019930615219218,0.05273802004803948,-2.0,-2.0,-2.0
0.8150973237461111,0.11784489839909412,0.06705777785479473,-1.0814848092105744,-1.0814850106054494,-1.0814850351214698
0.6294460564674184,0.3429691712960014,0.027584772236580152,-2.0,-2.0,-2.0
0.5342753280143623,0.019906176694503577,0.4458184952911341,-1.246141273227451,-1.2461412643967897,-1.2461412322094825
0.21431069763549512,0.4392773851415465,0.3464119172229583,-1.767136618403054,-1.7671366169108023,-1.7671366432740394
0.27444721221899415,0.5318605527083917,0.19369223507261396,-2.0,-2.0,-2.0
0.4496426055625354,0.3153815942612575,0.2349758001762072,-1.6867477304976795,-1.68674771952973,-1.6867477310858545
0.5047764375723351,0.3904134232645448,0.10481013916311992,-2.0,-2.0,-2.0
0.5311362758794502,0.15548144930697919,0.31338227481357056,-1.4019686107492189,-1.4019686076919142,-1.4019686073917035
0.6432212392019729,0.25902345567465196,0.09775530512337516,-1.7315741129092246,-1.7315742287963785,-1.731574186056739
0.7871447634352182,0.034511241691311076,0.1783439948734707,1.6505793376197917,1.650578797190103,1.6505793667565314
0.16622466403008482,0.6275086451210333,0.2062666908488819,-2.0,-2.0,-2.0
0.11521869032481062,0.7882767168624312,0.0965045928127582,-2.0,-2.0,-2.0
0.021903204830957423,0.27338013161696245,0.7047166635520801,-1.5147312744169472,-1.5147312049188129,-1.5147312222984013
0.3543184591260989,0.4503333622584474,0.19534817861545356,-1.9945512709234934,-1.9945512657965214,-1.994551292177474
0.0019809978572656135,0.5279217363561401,0.4700972657865943,-1.7701130032504189,-1.770113014710057,-1.770113008421841
0.6463845297345738,0.2353400485698146,0.11827542169561159,-1.611713259306115,-1.6117132495273034,-1.611713263803385
0.16200951972286678,0.4708176620009046,0.36717281827622855,-1.7857813941556429,-1.7857813826400148,-1.7857813759717656
0.23293181306398303,0.6651022464897463,0.10196594044627062,-2.0,-2.0,-2.0
0.4850434076967957,0.3294568005378861,0.18549979176531808,-1.7691348291758426,-1.769135016997406,-1.7691349218557262
0.014304955453055913,0.654928510040105,0.3307665345068391,-2.0,-2.0,-2.0
0.3551740549935893,0.2065336891179079,0.43829225588850274,-1.4749474484125622,-1.4749474427184421,-1.474947460748034
0.14660673704035085,0.48667454035615687,0.3667187226034921,-1.8031989606228573,-1.803198989941213,-1.8031989738130751
0.5561399110324378,0.3686096320410023,0.07525045692655996,-2.0,-2.0,-2.0
0.36182194306615495,0.4199307801609604,0.21824727677288458,-1.889760642308267,-1.8897606271084302,-1.8897606258351045
0.022316578331409247,0.9053237758650209,0.07235964580356982,-2.0,-2.0,-2.0
0.8937288268840624,0.05804824603049154,0.04822292708544613,2.0,2.0,2.0
0.03780834547790755,0.8933800623697185,0.06881159215237391,-2.0,-2.0,-2.0
0.10931185964945597,0.2841299465000889,0.6065581938504551,-1.5316111242628982,-1.53161113055091,-1.5316111305242783
0.667419482913841,0.2511187826822016,0.08146173440395746,-1.740349829388594,-1.74034978948657,-1.74034979274095
0.20981906601042677,0.6988315043769339,0.09134942961263932,-2.0,-2.0,-2.0
0.2736752079104424,0.5355756064971449,0.1907491855924127,-2.0,-2.0,-2.0
0.47245248962338765,0.4361039328668573,0.09144357750975518,-2.0,-2.0,-2.0
0.06849721936881915,0.6403844952019334,0.2911182854292472,-2.0,-2.0,-2.0
0.35366929057343804,0.5333048307593805,0.11302587866718153,-2.0,-2.0,-2.0
0.6752476220579372,0.12641206580950945,0.1983403121325534,-1.300058494377403,-1.300058499728833,-1.300058484826047
0.30595409306830623,0.6748833917155524,0.019162515216141273,-2.0,-2.0,-2.0
0.8797645273816244,0.11092915266887568,0.009306319949499974,-0.909797193433785,-0.9097970798564207,-0.9097971559459151
0.14654926986303424,0.5994147064484702,0.2540360236884955,-2.0,-2.0,-2.0
0.23567323483130756,0.15051807157275146,0.6138086935959409,-1.4241439606596493,-1.4241439456181448,-1.4241439618509764
0.6419387580560583,0.25136282513604313,0.10669841680789866,-1.6842643733384535,-1.6842644762618222,-1.6842644058994287
0.03790629501810955,0.6873915157400979,0.27470218924179257,-2.0,-2.0,-2.0
0.7285562800295806,0.14941057123310678,0.12203314873731273,-1.3087114788877459,-1.3087113956521674,-1.3087115670830254
0.7685092793926422,0.07788293596698921,0.15360778464036876,-1.1017241004682385,-1.101724120159238,-1.1017241866489031
0.1139108092022857,0.030410480118190208,0.8556787106795242,-1.3570213392972528,-1.3570213278334524,-1.3570213220667304
0.15016525992862725,0.3499366638374069,0.49989807623396604,-1.6048536204890929,-1.6048536927237425,-1.6048536726635405
0.01771540909445887,0.8885574355782525,0.09372715532728862,-2.0,-2.0,-2.0
0.13727760613638007,0.2590198990243784,0.6037024948392415,-1.5124209551433303,-1.5124209361200391,-1.5124209407774614
0.06449497771538813,0.4775041367826156,0.45800088550199636,-1.7332538326366378,-1.7332538289166128,-1.7332538385478504
0.3065468953107207,0.6312908595697736,0.062162245119505646,-2.0,-2.0,-2.0
0.1598189224038655,0.6994053736502523,0.14077570394588212,-2.0,-2.0,-2.0
0.5477398334802642,0.39034042370096844,0.06191974281876743,-2.0,-2.0,-2.0
0.6277770660813697,0.2680235886410776,0.10419934527755252,-1.7504863306944023,-1.7504862794816702,-1.750486308587988
0.7338791350506203,0.18689042901278594,0.07923043593659379,-1.4376644490272428,-1.437664438995411,-1.4376644347092196
0.5379110296585237,0.06462885336880576,0.3974601169726705,-1.2884700506368167,-1.288470062357004,-1.2884700383922132
0.2156566232231787,0.34176220092569914,0.4425811758511221,-1.614011733042225,-1.6140117273793344,-1.6140117478201068
0.13639309247311832,0.6347453862701802,0.22886152125670153,-2.0,-2.0,-2.0
0.014195883816732644,0.3115375348179204,0.674266581365347,-1.543596938503468,-1.543596937328215,-1.5435969443434236
0.08837808572531264,0.0713546259313089,0.8402672883433785,-1.3825413885189315,-1.3825412009596567,-1.3825413969301485
0.45452429561365915,0.5005023532912716,0.04497335109506938,-2.0,-2.0,-2.0
0.21823468180448652,0.7259738456389546,0.055791472556558745,-2.0,-2.0,-2.0
0.5391423552354389,0.26457244829023613,0.19628519647432505,-1.6206229527714628,-1.6206228728327072,-1.62062289138083
0.278929578507656,0.43890179236581717,0.28216862912652674,-1.8281657478964477,-1.828165754072444,-1.8281657750445375
0.07346280013467868,0.908256961534127,0.01828023833119416,-2.0,-2.0,-2.0
0.3262032604602903,0.6322572176607069,0.04153952187900278,-2.0,-2.0,-2.0
0.04484247185127341,0.40043971085259117,0.5547178172961353,-1.6312589286553822,-1.6312589143625151,-1.6312589151275492
0.13287459183713066,0.6752250842187011,0.1919003239441683,-2.0,-2.0,-2.0
0.1309431334209513,0.7558675477633771,0.11318931881567164,-2.0,-2.0,-2.0
0.15996607384477052,0.35387545003857296,0.4861584761166565,-1.612141065238841,-1.6121410198780688,-1.6121410237695486
0.6019130631186815,0.20932813239157388,0.1887588044897446,-1.5012582620362829,-1.501258209994274,-1.5012582535876353
0.08139033514724144,0.7287362603817591,0.18987340447099957,-2.0,-2.0,-2.0
0.025577787509456742,0.6189222852286094,0.3554999272619339,-1.9567828618532623,-1.9567828409504304,-1.95678285845636
0.10814896733142727,0.007356865689654712,0.8844941669789181,-1.3453599104828893,-1.345359940392158,-1.3453599035056416
0.32228098540695976,0.1235819061778593,0.5541371084151808,-1.3951525809219203,-1.3951526466712727,-1.3951526330384572
0.41602133034044964,0.1937124494299296,0.3902662202296207,-1.461069707819897,-1.4610697133027997,-1.461069742271704
0.08493533007515049,0.29973039148351965,0.6153342784413298,-1.542382932372669,-1.5423829419034034,-1.5423829421315298
0.05343184926780524,0.900719609905483,0.045848540826711644,-2.0,-2.0,-2.0
0.7029738347300024,0.05921427313979524,0.23781189213020235,-1.1654651513707934,-1.165465088007522,-1.165465195865817
0.5956699898333455,0.21831454356523783,0.1860154666014167,-1.5230219298515848,-1.5230219628752604,-1.5230219492957793
0.5039965282514806,0.49110452546577255,0.004898946282747061,-2.0,-2.0,-2.0
0.10079464498057594,0.4984232073078787,0.4007821477115452,-1.7886600461709852,-1.7886601004101328,-1.788660064354925
0.1795468374761239,0.4780537601668864,0.3423994023569898,-1.8150110662332393,-1.815011063739801,-1.815011063384457
0.08761704120942994,0.20316068632096038,0.7092222724696097,-1.466262837007233,-1.4662628644679125,-1.4662628500702322
0.1445485908202869,0.05715281821329257,0.7982985909664205,-1.3686403998750647,-1.368640402161937,-1.3686404027037176
0.2499316612906863,0.2176447585267637,0.53242358018255,-1.4822224142615592,-1.4822224062852334,-1.4822224102341088
0.029280322401409067,0.09958101590524925,0.8711386616933418,-1.4028952181047718,-1.4028954838144434,-1.4028952180373457
0.7215904729496677,0.24551767213272369,0.03289185491760845,-2.0,-2.0,-2.0
0.6910656867707134,0.08790685751761466,0.22102745571167207,-1.2204991319591632,-1.2204990642725435,-1.2204989532063242
0.6405019840248426,0.20860195262442086,0.15089606335073671,-1.5084287161828043,-1.508428711512932,-1.5084287137883832
0.2995689174743309,0.2174614430572982,0.48296963946837107,-1.4843918976388233,-1.484391885115238,-1.4843918982460396
0.589268277906039,0.26151961011997366,0.1492121119739875,-1.6558778371052294,-1.6558778053151564,-1.6558778302198893
0.33550002214945746,0.6640223797829277,0.0004775980676148446,-2.0,-2.0,-2.0
0.8887400895749602,0.08197986454813992,0.0292800458768999,2.0,2.0,-0.8559611265312239
0.09731766237980545,0.5857540292445453,0.3169283083756494,-1.9713978703914228,-1.9713978296590005,-1.9713978686412497
0.4718341783258364,0.44800135960989723,0.08016446206426618,-2.0,-2.0,-2.0
0.44478743575362656,0.49672907075009504,0.05848349349627843,-2.0,-2.0,-2.0
0.6631616230740998,0.049983752164598404,0.28685462476130175,-1.1933247379241958,-1.1933246133984574,-1.193324665527517
0.06306242696812664,0.8625210239483626,0.07441654908351077,-2.0,-2.0,-2.0
0.09913903868105028,0.4770582579306326,0.423802703388317,-1.7525094344293166,-1.752509415013968,-1.7525094109002233
0.40840331591119056,0.3704574881323436,0.2211391959564658,-1.798038251840969,-1.7980382429196542,-1.798038239101463
0.259258017266928,0.2851863109934429,0.45555567173962913,-1.5550102180279621,-1.5550101773009775,-1.5550101795033753
0.19592156987740378,0.13174044840690993,0.6723379817156864,-1.4123824296631446,-1.4123821274486668,-1.4123823827982722
0.8162339507297515,0.18368949893488395,7.655033536437888e-05,-1.3444426471099504,-1.3444426455446616,-1.3444426657272828
0.25458092424039513,0.2798316217323534,0.4655874540272513,-1.5478686977304774,-1.5478687238186002,-1.5478687261841741
0.15302174876296237,0.18277327505341287,0.6642049761836247,-1.4514557734956224,-1.4514557624565023,-1.45145576271711
0.0869587427442342,0.7329890260353304,0.18005223122043532,-2.0,-2.0,-2.0
0.22897742526348216,0.2699484991801515,0.5010740755563662,-1.5329073618597888,-1.5329074175887425,-1.53290739074102
0.5892045618161676,0.2644453829943946,0.1463500551894377,-1.6671944086248842,-1.667194382265986,-1.6671944025756453
0.2815183689584738,0.042479953628528536,0.6760016774129978,-1.339858774737667,-1.3398587832648536,-1.3398587973146332
0.5744435918148939,0.38833325546219655,0.037223152722909554,-2.0,-2.0,-2.0
0.30584348969605657,0.14440416679383627,0.549752343510107,-1.4145958400511536,-1.4145959779648736,-1.4145959531642156
0.2684530092977669,0.4138714889977875,0.3176755017044457,-1.7600945637403893,-1.7600946272308802,-1.760094556800234
0.6407736821824719,0.0908471309389502,0.2683791868785781,-1.2657151151065962,-1.265715028132314,-1.2657151466229444
0.36584490834641525,0.1425566878646352,0.49159840378894953,-1.4077219391676985,-1.4077217110583071,-1.4077219119153268
0.2029408061091631,0.7672146082311999,0.02984458565963703,-2.0,-2.0,-2.0
0.4869949632121868,0.2901287457000038,0.22287629108780924,-1.651366575478725,-1.6513665789128122,-1.6513665201547552
0.19589137782054816,0.20807030638438886,0.5960383157950631,-1.4718722483057074,-1.4718722275617873,-1.4718723133384748
0.1570983404042214,0.4318994424838672,0.4110022171119113,-1.716309696627877,-1.716309698060241,-1.716309694938348
0.35621698018892656,0.11552793050484376,0.5282550893062297,-1.3840031673115736,-1.3840031618771247,-1.384003167193725
0.5147373563674961,0.13612745167132614,0.3491351919611778,-1.378811817792702,-1.378811764208496,-1.3788117516452882
0.292607661180576,0.15328028407271943,0.5541120547467046,-1.4232229873444806,-1.4232229901630904,-1.4232229877464053
0.1899063517214736,0.5546031654240022,0.2554904828545241,-2.0,-2.0,-2.0
0.09716018909039587,0.5394909486696192,0.36334886223998486,-1.862759779018298,-1.862759835949224,-1.8627598600255073
0.5038808468840468,0.3840295176409647,0.11208963547498858,-2.0,-2.0,-2.0
0.09188625820860487,0.8011193341590714,0.10699440763232365,-2.0,-2.0,-2.0
0.8068404454484353,0.08503931721550653,0.10812023733605816,-1.0393589105053929,-1.0393588691433573,-1.0393585965305145
0.8839528701260518,0.11590166014073477,0.0001454697332132696,2.0,-0.9067820127874362,2.0
0.22199655522509254,0.749751483110256,0.028251961664651278,-2.0,-2.0,-2.0
0.00251931799014238,0.9551730285249233,0.04230765348493437,-2.0,-2.0,-2.0
0.3205193385977748,0.24945420222464634,0.4300264591775789,-1.5224010552015566,-1.522401060587793,-1.5224010640603303
0.033756907160920085,0.4232320162842475,0.5430110765548324,-1.6525411370883414,-1.6525411890744324,-1.6525411778834744
0.07497724043594081,0.20421639405265757,0.7208063655114016,-1.4668602835498294,-1.4668602919389304,-1.4668602861123603
0.2979801118012778,0.0884569071389457,0.6135629810597765,-1.370086260873705,-1.3700868293488526,-1.3700869549694932
0.06521403625997511,0.4417544131213164,0.4930315506187083,-1.685869482487045,-1.6858694932631266,-1.685869472389493
0.175459214419033,0.7863314044057235,0.03820938117524355,-2.0,-2.0,-2.0
0.7179194147135259,0.11125635747177272,0.1708242278147015,-1.2331781246480569,-1.233178111861324,-1.233178121465231
0.12142115883728757,0.5430620524396831,0.3355167887230293,-1.896669877811963,-1.8966698862310651,-1.8966699069585018
0.017635634596467848,0.37960887111710795,0.6027554942864242,-1.6035712785563114,-1.60357128813445,-1.6035712759912024
0.0393428323937504,0.035134101322135666,0.9255230662841138,-1.3676832134645704,-1.3676831651056756,-1.3676833015388277
0.1309753360984322,0.3291769717196195,0.5398476921819483,-1.5778602182176156,-1.577860228222528,-1.5778602406571363
0.49669455179214544,0.32458086906078154,0.17872457914707301,-1.7687435315510391,-1.7687435427635667,-1.7687435211370697
0.13802070528194646,0.20119484187810902,0.6607844528399446,-1.4653860138920267,-1.4653861633388732,-1.4653860253211903
0.45379079385180665,0.10639714313589764,0.4398120630122958,-1.3582965022081193,-1.3582964208678998,-1.3582966400252834
0.14963168319135242,0.4177135036159192,0.4326548131927284,-1.6912652340621386,-1.6912652467385056,-1.6912652322272181
0.20230928536108278,0.09821164587557307,0.6994790687633441,-1.3884486399041462,-1.3884486069925834,-1.3884486098099913
0.09232850246356131,0.8486246662376349,0.05904683129880369,-2.0,-2.0,-2.0
0.40235793718209684,0.0292827790923349,0.5683592837255682,-1.3032250275643011,-1.303225021424488,-1.3032250258307259
0.12439763310703897,0.4734852751134049,0.4021170917795562,-1.7630308884853303,-1.7630308930328744,-1.7630308789334794
0.030123344775636912,0.8702806001775698,0.0995960550467933,-2.0,-2.0,-2.0
0.20408740501541242,0.2774206583256659,0.5184919366589217,-1.5372254845831943,-1.5372254812708952,-1.5372254693078193
0.8198795627303392,0.09681031110962127,0.08331012616003948,-1.0303169711763636,-1.0303171182414657,-1.0303171366112764
0.29306972027998474,0.2303189014862026,0.4766113782338126,-1.4976197808675875,-1.4976197862055909,-1.4976197784017304
0.8004923277752898,0.11944107163892125,0.08006660058578893,-1.118549770008861,-1.1185497438453111,-1.1185497764405197
0.3122405415910924,0.5558588104418283,0.13190064796707937,-2.0,-2.0,-2.0
0.010619060422808855,0.3908808070187574,0.5985001325584336,-1.6127582699334555,-1.612758278894806,-1.612758256185676
0.77294466139578,0.20480347323211112,0.022251865372108964,-1.6151715409821314,-1.615171468471038,-1.6151715382258522
0.33790134157458945,0.018314503114872687,0.6437841553105378,-1.3117146604023575,-1.3117146729961833,-1.3117146616738007
0.5426409694957927,0.2930626618254691,0.16429636867873829,-1.7172233279865856,-1.7172233390507547,-1.7172233206609795
0.18743465174315485,0.0125297715956923,0.8000355766611529,-1.3368598828871856,-1.3368598445039144,-1.3368598671963055
0.054462138400362486,0.039657987331045426,0.9058798742685921,-1.368515511914685,-1.3685154995076898,-1.368515435460131
0.23268550046917352,0.22966312236009587,0.5376513771707306,-1.4927792240101316,-1.4927792163272195,-1.4927792148457542
0.5042761682810732,0.13422086963814944,0.36150296208077726,-1.378619059190712,-1.3786190662434001,-1.3786190753607237
0.37711182042223124,0.540161386106616,0.0827267934711527,-2.0,-2.0,-2.0
0.3503307214384374,0.05107907341193214,0.5985902051496305,-1.3326173248467816,-1.3326173448440541,-1.332617331064032
0.4037371629863454,0.027293623010844124,0.5689692140028104,-1.3012984038012039,-1.3012985572795495,-1.301298433584082
0.12334082614457267,0.1052352595056601,0.7714239143497672,-1.3997988841406914,-1.399798725108499,-1.3997988381055744
0.6049867809465544,0.31602891054168225,0.07898430851176348,-2.0,-2.0,-2.0
0.08214739220409066,0.6976103258763228,0.22024228191958672,-2.0,-2.0,-2.0
0.055473720933872706,0.18016904536295664,0.7643572337031705,-1.4505157534865767,-1.4505157696348774,-1.4505159938395855
0.37533989349394037,0.29965634532700675,0.3250037611790529,-1.6090414963540307,-1.609041434015671,-1.6090414583325907
0.08618524997019628,0.596649925156862,0.3171648248729417,-1.984256354265491,-1.9842563834243094,-1.9842563606899013
0.19318340528520694,0.3542594203522856,0.4525571743625075,-1.6228278088190646,-1.622827833602716,-1.6228278173814068
0.2760088026073916,0.09276275132175378,0.6312284460708547,-1.3762847864628436,-1.3762848124316385,-1.3762848211271024
0.06882071039472225,0.7549582257041624,0.17622106390111544,-2.0,-2.0,-2.0
0.44722647336883653,0.3705563488550758,0.18221717777608762,-1.861497207191915,-1.8614972165137098,-1.8614972236377647
0.24989951146805675,0.5628890136993937,0.1872114748325496,-2.0,-2.0,-2.0
0.5830777770725847,0.16164055282028877,0.25528167010712643,-1.402316650053206,-1.4023165894293885,-1.4023164400898458
0.48214816745427747,0.14615816592138497,0.3716936666243375,-1.3973743113733055,-1.3973743277142543,-1.3973743367491025
0.13811238878430682,0.5521412205266094,0.30974639068908383,-1.9404867997971795,-1.9404868103160737,-1.9404867756002144
0.32254501310552774,0.2756046292879633,0.40185035760650883,-1.5561278234841718,-1.5561277689174344,-1.5561278342250389
0.6087319902014928,0.019295305518398895,0.37197270428010826,-1.2015362382709343,-1.2015362158658602,-1.2015362549743729
0.07286693131386816,0.2664812252147817,0.66065184347135,-1.513352575701687,-1.5133525705467574,-1.5133525659563198
0.2726461614418989,0.4971775199653127,0.2301763185927884,-1.9988763731606574,-1.9988763412463613,-1.998876343977254
0.4566221564973396,0.21839629473778283,0.32498154876487745,-1.4975496419373868,-1.4975496080217685,-1.4975496284540506
0.4128649458629026,0.2805460269371105,0.30658902719998693,-1.5903411460015342,-1.5903411727177175,-1.590341142496866
0.32814823392326803,0.21394373685608462,0.45790802922064733,-1.4820670902421778,-1.4820670846456625,-1.4820671274864894
0.6113732416491816,0.03770111201657336,0.35092564633424517,-1.2193868885953614,-1.2193865552764893,-1.2193864685072342
0.2082898225628681,0.12612945653632415,0.6655807209008078,-1.407474413164012,-1.4074744032552553,-1.4074744108224226
0.4139661911889454,0.2313852955128092,0.3546485132982455,-1.5115398191398086,-1.5115398184098474,-1.511539838371362
0.5512273480700794,0.033603136411965835,0.4151695155179546,-1.2506894010760157,-1.250689361852425,-1.2506894680946186
0.05412897148966838,0.2394339987912402,0.7064370297190916,-1.4915353243757525,-1.4915353187432827,-1.4915353218148306
0.2640292603768514,0.7325681773570138,0.003402562266134619,-2.0,-2.0,-2.0
0.14736809245133314,0.10030712611611184,0.7523247814325549,-1.3947990228557379,-1.394800826957752,-1.3948004037459625
0.35761841294762636,0.2942274002878338,0.3481541867645399,-1.5932344480311726,-1.5932344673791972,-1.593234469996719
0.559057859926992,0.07218677173162494,0.3687553683413831,-1.2873567054035846,-1.2873567446992533,-1.2873567073691592
0.09061118555971118,0.6877430666255248,0.22164574781476407,-2.0,-2.0,-2.0
0.2681311809191511,0.06299268703848176,0.6688761320423671,-1.3561025166772656,-1.3561020724125932,-1.3561024838303304
0.33850546721306796,0.24257798222276294,0.4189165505641691,-1.5163758283605524,-1.5163758197190564,-1.51637579612048
0.03498831117657147,0.4995733123301428,0.4654383764932858,-1.7484958192147801,-1.7484958305430436,-1.7484958259759897
0.3294567419057208,0.05383603022095886,0.6167072278733203,-1.3389271991520157,-1.338927192879752,-1.3389272184270447
0.275834137156544,0.026824814780969406,0.6973410480624866,-1.3304966607445934,-1.33049659938795,-1.3304965141061713
0.08611231453453537,0.010458872014624834,0.9034288134508398,-1.349783928550198,-1.3497839217702292,-1.3497839299181993
0.3002123608617082,0.4646797256597936,0.2351079134784983,-1.9353984524020313,-1.935398386499698,-1.9353983797593903
0.11359858668970967,0.5784383225700463,0.3079630907402441,-1.975811555627125,-1.975811576169454,-1.9758115625459771
0.19775324741082267,0.652307164143854,0.14993958844532337,-2.0,-2.0,-2.0
0.9423393929401962,0.0060052357089944094,0.05165537135080927,2.0,2.0,2.0
0.5335585393294708,0.1832608056580148,0.28318065501251444,-1.4446245689577906,-1.4446246312053057,-1.4446245714469335
0.4014457200910496,0.20837380598016766,0.3901804739287828,-1.479178311845334,-1.479178285606401,-1.47917831418966
0.22743665059672002,0.01285937675918513,0.7597039726440948,-1.3304711667490223,-1.3304711893216166,-1.330471169028218
0.7427993005664772,0.09055452819788672,0.16664617123563613,-1.163784378709009,-1.1637845996033338,-1.163784563924844
0.01400371520803788,0.08185623008371075,0.9041400547082514,-1.3942549892279443,-1.394254586267713,-1.39425531996444
0.33072362500335867,0.3191532452623116,0.3501231297343297,-1.6232252194152452,-1.6232252282854809,-1.6232252487834038
0.5466828208956964,0.08623137023793986,0.3670858088663638,-1.308568921069803,-1.3085689107990057,-1.3085688942875005
0.6817123688694162,0.09757320149841248,0.2207144296321713,-1.2445477951266624,-1.2445478101069953,-1.2445478196923476
0.13425230660800302,0.36074196946009807,0.505005723931899,-1.612829737243814,-1.6128297483837688,-1.6128297513900545
0.46342193719353386,0.2169037666164878,0.31967429618997834,-1.495982513987821,-1.495982517566852,-1.4959825163549265
0.5329592970183464,0.04773888468807353,0.41930181829358004,-1.273376364739264,-1.2733763116056482,-1.2733763064143138
0.13148418416106553,0.7391547912976307,0.12936102454130383,-2.0,-2.0,-2.0
0.6610542345041489,0.060936428130398616,0.2780093373654525,-1.2092435156937522,-1.2092434948035822,-1.2092435327643953
0.627273918322341,0.28177568310453116,0.09095039857312799,-1.8437327454719947,-1.8437327255629603,-1.8437326522312163
0.5484454761886859,0.0132676285677688,0.4382868952435453,-1.2327278367226566,-1.2327277525001568,-1.2327277615106313
0.12158583771406438,0.3119069633210831,0.5665071989648526,-1.5589105696196919,-1.5589105487210886,-1.5589105421827707
0.20841258591597553,0.33812960784373597,0.4534578062402885,-1.6071426607932806,-1.6071426621750473,-1.6071426550829286
0.02054178258023941,0.10131553418555837,0.8781426832342022,-1.4043954726816483,-1.4043954702739307,-1.4043954507042598
0.25518466320123867,0.12047235870587206,0.6243429780928892,-1.3994016182957416,-1.3994016336304542,-1.3994014355397721
0.45546756767256324,0.024431056439114935,0.5201013758883218,-1.2827484747326874,-1.2827484916239649,-1.2827483510222157
0.06322712056121949,0.23112882408814056,0.70564405535064,-1.485842806391688,-1.4858427676866612,-1.4858428812429618
0.3371655863617133,0.40305890026079677,0.25977551337748994,-1.802613384253795,-1.802613396764181,-1.8026133674920017
0.9499750123652356,0.009106742782501233,0.04091824485226314,2.0,2.0,2.0
0.3896269416242551,0.4863835395366502,0.12398951883909456,-2.0,-2.0,-2.0
0.8351109158555984,0.12458216190980241,0.04030692223459911,-1.0451693113482106,-1.0451661991314558,-1.045167560274741
0.26769718063216374,0.16251414529985989,0.5697886740679764,-1.4324633108155211,-1.4324632802336965,-1.4324632546772051
0.1554255375396702,0.7632384022177128,0.08133606024261703,-2.0,-2.0,-2.0
0.030738438077986277,0.1817696902977201,0.7874918716242936,-1.4517524446813606,-1.4517524907959007,-1.4517524678829696
0.15019191664992923,0.828687494806754,0.021120588543316735,-2.0,-2.0,-2.0
0.3430519294604011,0.1919410879505532,0.4650069825890456,-1.4586829559244563,-1.4586829647495887,-1.458683021414121
0.2194599471092594,0.09379017886710694,0.6867498740236336,-1.3836619037069227,-1.3836618373427243,-1.3836618327588235
0.3753644577696669,0.40858187043434757,0.2160536717959856,-1.8734374777420226,-1.8734375031764083,-1.873437494372624
0.4591613664248796,0.3756663874769977,0.1651722460981227,-1.910071606609619,-1.910071604440878,-1.910071573169092
0.39095553335126043,0.4546295357292942,0.15441493091944553,-2.0,-2.0,-2.0
0.2487542725691282,0.7065979495695258,0.044647777861346126,-2.0,-2.0,-2.0
0.8403098890441755,0.0803204634063418,0.07936964754948261,-0.9579786099646257,-0.9579786024481861,-0.9579784340284974
0.2533374856019275,0.2888885595281888,0.4577739548698837,-1.5582299575228158,-1.558229998472837,-1.5582299807097277
0.4213642739148052,0.5577270031404286,0.02090872294476634,-2.0,-2.0,-2.0
0.0017370072016594635,0.7237535957464998,0.2745093970518406,-2.0,-2.0,-2.0
0.727364057908313,0.2219065740559574,0.05072936803572953,-1.6691684318898568,-1.6691683866410632,-1.669168417390467
0.09672679547821743,0.5083923244632432,0.3948808800585392,-1.8030005083400304,-1.803000495199132,-1.8030004882207196
0.7115623515866883,0.006114733322403402,0.28232291509090823,-1.087868045866793,1.5435950614756935,1.5435950720898577
0.40471622259212175,0.033058994627382765,0.5622247827804954,-1.3055055081624127,-1.3055055271221148,-1.3055054852354093
0.13958311778047644,0.3292587872250662,0.5311580949944574,-1.5797251525552216,-1.5797251264663394,-1.5797251097311056
0.4002573476793612,0.04735527128139077,0.552387381039248,-1.3180319698385885,-1.3180319879450224,-1.318031993801035
