lambda1,lambda2,lambda3,x_opt,cov_matrix,solution_covariance,objective_covariance,sensitivity_norm,P_matrix,P_flattened
0.14082073491403754,0.5284033279183052,0.3307759371676572,"[-1.8851926575958036, -1.885192653327015, -1.8851926660847669]","[[-10.22354394125955, -29350.415377573427, 56316.59331933775], [-29350.415377573427, -147.34582174525386, 4561.803460616858], [56316.59331933775, 4561.803460616858, 73.46853729288796]]","[[0.0006168383904112982, 0.0006168383968338654, 0.0006168380476026834], [0.0006168383968338654, 0.0006168384032569678, 0.0006168380540254628], [0.0006168380476026834, 0.0006168380540254628, 0.0006168377047952856]]",5.3328687225495415,90042.53687245908,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.24091262707405556,0.026594814274860806,0.7324925586510836,"[-1.3365915784074465, -1.3365916222340248, -1.336591605228293]","[[23.29026203559028, -6128.896029104247, 12114.032441752834], [-6128.896029104247, -30.849151380019713, -9332.100364582522], [12114.032441752834, -9332.100364582522, 3.610835357747888]]","[[0.00020161944546772686, 0.0002016200203056555, 0.00020162011956456776], [0.0002016200203056555, 0.0002016205951628873, 0.00020162069441451405], [0.00020162011956456776, 0.00020162069441451405, 0.00020162079367744214]]",0.8686607179103522,23298.154404258737,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.025227264539371724,0.007033616653073028,0.9677391188075553,"[-1.355130373624248, -1.3551296395300874, -1.3551299748857986]","[[23.676839815799156, -6435.2050032172765, 0.0], [-6435.2050032172765, -32.332741307138946, -9476.396266041433], [0.0, -9476.396266041433, 4.187367584682633]]","[[5.9800092426148864e-05, 5.979984421032226e-05, 5.9800517674526594e-05], [5.979984421032226e-05, 5.979959600680104e-05, 5.980026945404588e-05], [5.9800517674526594e-05, 5.980026945404588e-05, 5.9800942944072884e-05]]",0.5901866351029152,16199.676625843638,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1731373840724618,0.8182727932409728,0.008589822686565572,"[-2.0, -2.0, -2.0]","[[-35.97465478596149, 0.0, 77285.6587508707], [0.0, -193.21414687717606, 14389.861914385165], [77285.6587508707, 14389.861914385165, 114.59440083156949]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",10.287784828647602,111177.03947623925,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4967860332235043,0.3926289971560017,0.11058496962049405,"[-2.0, -2.0, -2.0]","[[-35.97465478596078, -38642.82937543507, 77285.65875086999], [-38642.82937543507, -193.21414687717606, 14389.861914384312], [77285.65875086999, 14389.861914384312, 114.59440083156807]]","[[6.28753836974607e-05, 6.287536118889013e-05, 6.287542303633702e-05], [6.287536118889013e-05, 6.287533868034935e-05, 6.287540052778876e-05], [6.287542303633702e-05, 6.287540052778876e-05, 6.287546237529897e-05]]",7.55119894073319,123882.48718434325,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.8715091822285103,0.09789607147870844,0.030594746292781257,"[2.0, 2.0, 2.0]","[[-64.87794625286574, 4686.894099085226, -32870.03730461558], [4686.894099085226, -8.50294220934682, -2982.718349330966], [-32870.03730461558, -2982.718349330966, 6.4769078362003185]]","[[2.277985101196676, 1.22474805917595, 1.2183760166576287], [1.22474805917595, 2.3292578776631863, 1.9060316194100821], [1.2183760166576287, 1.9060316194100821, 2.3399589926671145]]",6.494436437978874,47144.56700731126,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1037525155525581,0.6688112277559013,0.22743625669154072,"[-2.0, -2.0, -2.0]","[[-35.97465478596007, -38642.82937543521, 77285.65875087043], [-38642.82937543521, -193.21414687717464, 14389.861914384312], [77285.65875087043, 14389.861914384312, 114.59440083156807]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",9.22322729057266,123882.48718434387,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2314532059155396,0.25918200554198223,0.5093647885424781,"[-1.5219587489981465, -1.5219588241803597, -1.5219588546323721]","[[24.217421617793633, -10298.226843531069, 20146.47330197903], [-10298.226843531069, -51.79368926582768, -9581.787339811568], [20146.47330197903, -9581.787339811568, 13.169724925683113]]","[[0.00028853290355018664, 0.0002885327922651387, 0.0002885332281939399], [0.0002885327922651387, 0.00028853268098144786, 0.0002885331169103651], [0.0002885332281939399, 0.0002885331169103651, 0.00028853355284049425]]",1.778934875844084,34748.99228781339,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6049713498924566,0.18724098269614975,0.20778766741139354,"[-1.4493376905224138, -1.4493376362504329, -1.4493374885054962]","[[24.730354503509133, -8436.895228082476, 16110.738756976558], [-8436.895228082476, -42.8760205956916, -9758.227223928485], [16110.738756976558, -9758.227223928485, 8.109119267573561]]","[[0.0019094772903321738, 0.0019094769220084871, 0.0019094772198936143], [0.0019094769220084871, 0.0019094765536872061, 0.0019094768515692045], [0.0019094772198936143, 0.0019094768515692045, 0.0019094771494575465]]",1.7111144411010442,29187.71525110186,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.01524667272570422,0.08172029824091245,0.9030330290333833,"[-1.394094962743069, -1.394095225587381, -1.3940949261160736]","[[24.308500400502453, -7151.861275137747, 14149.95512547378], [-7151.861275137747, -35.927119547064024, -9714.071760903948], [14149.95512547378, -9714.071760903948, 5.627903998147232]]","[[0.00013901990136846505, 0.00013901942420394434, -0.0011136234029532819], [0.00013901942420394434, 0.00013901894707621314, -0.0011136257679636192], [-0.0011136234029532819, -0.0011136257679636192, 0.3347770301044143]]",2.4546374755838967,26295.79801393885,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.10066580789257042,0.8981228974055354,0.0012112947018940404,"[-2.0, -2.0, -2.0]","[[-35.97465478596149, 0.0, 77285.6587508707], [0.0, -193.21414687717606, 14389.861914384595], [77285.6587508707, 14389.861914384595, 114.59440083156949]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",10.617429849477714,111177.0394762391,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.9554486333569955,0.040242854033564604,0.004308512609439912,"[2.0, 2.0, 2.0]","[[-104.03836143027458, 0.0, -25037.954269133883], [0.0, 62.59488567283462, 41615.34457210983], [-25037.954269133883, 41615.34457210983, 20.721737878720248]]","[[0.3611168768451323, 0.0, -0.019417349630659334], [0.0, 0.0, 0.0], [-0.019417349630659334, 0.0, 0.3769114383695405]]",16.032098566058213,68683.96674019436,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.39561552276243533,0.5615708937336379,0.04281358350392689,"[-2.0, -2.0, -2.0]","[[-35.97465478596078, -38642.82937543535, 77285.65875086999], [-38642.82937543535, -193.21414687717535, 14389.861914383884], [77285.65875086999, 14389.861914383884, 114.59440083156736]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",8.495858936661362,123882.48718434332,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6665643285940795,0.19636253387404712,0.1370731375318733,"[-1.4746030473814562, -1.4746030372840604, -1.4746030015286353]","[[24.70297203311933, -9151.631156343676, 17077.72396280827], [-9151.631156343676, -46.793571997014105, -9617.157127684912], [17077.72396280827, -9617.157127684912, 9.43582336164468]]","[[0.003800089913673102, 0.003800090905519688, 0.0038000918115652276], [0.003800090905519688, 0.0038000918973679454, 0.0038000928034131742], [0.0038000918115652276, 0.0038000928034131742, 0.0038000937094619215]]",1.8776111803815398,30590.592156583105,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.33876095848867654,0.3820206483469072,0.2792183931644163,"[-1.751480195891505, -1.7514801311758579, -1.7514801571791967]","[[10.298391765439519, -20265.51836003442, 38695.41747146819], [-20265.51836003442, -101.95940918989841, -3661.7579865237103], [38695.41747146819, -3661.7579865237103, 42.325786555603884]]","[[0.0007342102757646121, 0.0007342101519866966, 0.000734210385056194], [0.0007342101519866966, 0.0007342100282094708, 0.0007342102612786209], [0.000734210385056194, 0.0007342102612786209, 0.0007342104943484569]]",3.502453498970683,61990.98621362737,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6330829587847965,0.2078009242362694,0.15911611697893413,"[-1.5040123035260555, -1.5040123096395006, -1.504012317275054]","[[24.463576294554557, -9948.228082341686, 18665.317245779534], [-9948.228082341686, -50.664266774646904, -9492.846619102123], [18665.317245779534, -9492.846619102123, 11.43032016290313]]","[[0.002732052372882232, 0.0027320525232570566, 0.002732053875311576], [0.0027320525232570566, 0.0027320526736338657, 0.002732054025688084], [0.002732053875311576, 0.002732054025688084, 0.002732055377745729]]",2.019857614102553,32786.49401174334,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4871614379590712,0.49929895797944723,0.013539604061481579,"[-2.0, -2.0, -2.0]","[[-35.97465478596078, -38642.82937543535, 77285.65875086999], [-38642.82937543535, -193.21414687717535, 14389.861914383884], [77285.65875086999, 14389.861914383884, 114.59440083156736]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",7.741263776691516,123882.48718434332,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.672412940502838,0.2320705264519499,0.09551653304521211,"[-1.6281781335796126, -1.6281781584443915, -1.628178156952803]","[[20.23079034762496, -14751.881534825414, 26221.654283577464], [-14751.881534825414, -75.47481941447494, -7138.433015221323], [26221.654283577464, -7138.433015221323, 22.305365021959567]]","[[0.005960757965478681, 0.005960757120842623, 0.005960758344269096], [0.005960757120842623, 0.005960756276213188, 0.005960757499636497], [0.005960758344269096, 0.005960757499636497, 0.005960758723064188]]",2.8830023628898256,43729.93687919198,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.27731313277727443,0.7026311844651163,0.020055682757609355,"[-2.0, -2.0, -2.0]","[[-35.97465478596007, -38642.82937543521, 77285.65875087043], [-38642.82937543521, -193.21414687717606, 14389.861914384595], [77285.65875087043, 14389.861914384595, 114.59440083156807]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",9.982176207521887,123882.48718434393,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.08923778610590082,0.3966722360727431,0.514089977821356,"[-1.6404708462130473, -1.6404708214125905, -1.6404708613939938]","[[19.885010579773876, -14531.407611954279, 28374.138146530044], [-14531.407611954279, -72.9736987774885, -7771.873352986063], [28374.138146530044, -7771.873352986063, 25.413969883750553]]","[[0.0002297813996024193, 0.00022978143592838345, 0.00022978140413549468], [0.00022978143592838345, 0.00022978147225569267, 0.0002297814404625509], [0.00022978140413549468, 0.0002297814404625509, 0.00022978140867095214]]",2.439507284278699,46403.85159402399,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.33205214083326146,0.34490329683884896,0.3230445623278895,"[-1.668904451843474, -1.6689044482609576, -1.6689044301910116]","[[17.965643148051313, -15903.16503147342, 30607.20153961178], [-15903.16503147342, -80.02938230706604, -6867.551262237867], [30607.20153961178, -6867.551262237867, 28.982121553835327]]","[[0.0005556183335438321, 0.0005556183528063562, 0.0005556184668620733], [0.0005556183528063562, 0.0005556183720706725, 0.000555618486125733], [0.0005556184668620733, 0.000555618486125733, 0.0005556186001814253]]",2.773069464421633,49736.87742830315,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2737183930012265,0.08503468559482098,0.6412469214039526,"[-1.3709154875936782, -1.3709154272641642, -1.370915484529113]","[[23.958678017378077, -6720.187285007881, 13248.73192858348], [-6720.187285007881, -33.8338064047349, -9582.81384369627], [13248.73192858348, -9582.81384369627, 4.713095771672826]]","[[0.0002993110599170656, 0.00029931066109414986, 0.00029931070444958206], [0.00029931066109414986, 0.00029931026228306967, 0.00029931030563185083], [0.00029931070444958206, 0.00029931030563185083, 0.00029931034899528553]]",1.19450995593535,25000.840245998763,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.13264637731867687,0.3827746046249603,0.4845790180563628,"[-1.6382653136517653, -1.6382653078779248, -1.6382653019600597]","[[20.00792978298378, -14449.370466035276, 28174.550799387387], [-14449.370466035276, -72.5824169990318, -7811.381130000256], [28174.550799387387, -7811.381130000256, 25.102462055740205]]","[[0.00025854654812415426, 0.0002585465984622918, 0.0002585466483919691], [0.0002585465984622918, 0.00025854664880185774, 0.0002585466987310136], [0.0002585466483919691, 0.0002585466987310136, 0.00025854674866098007]]",2.432224208607197,46121.80491045799,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6683465348043507,0.1460470825361982,0.18560638265945115,"[-1.343491959804973, -1.3434918283082387, -1.3434920595313788]","[[23.397454318929434, -6269.284480532846, 12046.857283635858], [-6269.284480532846, -32.058093927095754, -9393.566846560687], [12046.857283635858, -9393.566846560687, 3.7342792415490322]]","[[0.0031092800911049706, 0.0031092794009657857, 0.0031092796833468756], [0.0031092794009657857, 0.003109278710834499, 0.0031092789932101084], [0.0031092796833468756, 0.0031092789932101084, 0.00310927927559266]]",1.269062057523801,23352.541230645227,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5093425298541414,0.3154921943128063,0.17516527583305222,"[-1.7539149844394188, -1.7539149725781886, -1.7539149786006685]","[[9.69040457093584, -20752.449364257045, 38569.90442914565], [-20752.449364257045, -104.78978385715898, -3131.6441636624145], [38569.90442914565, -3131.6441636624145, 41.94519672869994]]","[[0.0018221620773282588, 0.0018221616253006982, 0.0018221608462011243], [0.0018221616253006982, 0.0018221611732747857, 0.0018221603941750222], [0.0018221608462011243, 0.0018221603941750222, 0.001822159615076975]]",3.7225042819579004,62098.55545112814,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5,0.5,0.0,"[-2.0, -2.0, -2.0]","[[-35.97465478596078, 0.0, 77285.65875087028], [0.0, -193.21414687717535, 14389.86191438417], [77285.65875087028, 14389.86191438417, 114.59440083156878]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",7.899708476266728,111177.03947623841,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.30465473018944284,0.6814605951881688,0.01388467462238834,"[-2.0, -2.0, -2.0]","[[-35.97465478596149, -38642.829375436064, 77285.65875086957], [-38642.829375436064, -193.21414687717748, 14389.861914383742], [77285.65875086957, 14389.861914383742, 114.59440083156665]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",8.973010089257908,123882.4871843432,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2059048688842948,0.3774759967345338,0.4166191343811714,"[-1.6591493437979814, -1.6591493421736496, -1.6591493322693858]","[[18.68712066345779, -15387.072754819257, 29870.69379726236], [-15387.072754819257, -77.33049257850908, -7235.5971522692635], [29870.69379726236, -7235.5971522692635, 27.798190745271967]]","[[0.00034080314886683713, 0.0003408030533926013, 0.00034080299742584794], [0.0003408030533926013, 0.0003408029579202423, 0.00034080290195302694], [0.00034080299742584794, 0.00034080290195302694, 0.000340802845988498]]",2.615438132019158,48608.183940943956,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3997336182011635,0.005373874835420001,0.5948925069634166,"[-1.2859716608070706, -1.285971873348828, -1.2859714718095854]","[[22.013104024701846, -5378.115112178534, 0.0], [-5378.115112178534, -27.13919515373835, -8853.306700270983], [0.0, -8853.306700270983, 2.3961826373996686]]","[[0.0001817565567265372, 0.00018175733398934904, 0.00018175655654947769], [0.00018175733398934904, 0.0001817581113659994, 0.0001817573337730953], [0.00018175655654947769, 0.0001817573337730953, 0.00018175655641023753]]",0.45517222483811975,14649.626283020534,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.016199929860162342,0.28688994466797796,0.6969101254718597,"[-1.524486681573516, -1.5244866806515862, -1.524486725244943]","[[24.176705568359935, -10348.66278641921, 20361.858864421476], [-10348.66278641921, -51.96571462915607, -9592.397944320439], [20361.858864421476, -9592.397944320439, 13.432242723332877]]","[[0.00015309890420343264, 0.000153098927780396, 0.0001530987235281946], [0.000153098927780396, 0.00015309895136080866, 0.00015309874710997673], [0.0001530987235281946, 0.00015309874710997673, 0.00015309854286175336]]",1.5950763568081976,35034.72417161885,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.43724617845363184,0.02826621853475884,0.5344876030116092,"[-1.2919721858968858, -1.2919721326502427, -1.2919722365367607]","[[22.175063171181364, -5460.719123762558, 10769.292276538707], [-5460.719123762558, -27.577953506418318, -8919.119333969724], [10769.292276538707, -8919.119333969724, 2.5133139625141965]]","[[0.0004431699886037113, 0.00044316983895811943, 0.0004431693501750864], [0.00044316983895811943, 0.00044316968932874365, 0.00044316920053081373], [0.0004431693501750864, 0.00044316920053081373, 0.00044316871176240983]]",0.8305337673480828,21229.622157569436,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
