lambda1,lambda2,lambda3,x_opt,cov_matrix,sensitivity_norm,P_matrix,P_flattened
0.8772870593698976,0.09283106735410651,0.029881873275995844,2.0,"[[-34.679453810091495, 4172.992378189003, -8345.98475637792], [4172.992378189003, 20.864961890944933, 8167.786936944043], [-8345.98475637792, 8167.786936944043, 6.907245959573327]]",17537.554746886974,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4214211523976102,0.22090664747079505,0.3576722001315948,-1.4974908533409348,"[[8.181048740530805, -3209.61720333873, 6228.596145565283], [-3209.61720333873, -16.18909198336187, -3230.618672908072], [6228.596145565283, -3230.618672908072, 3.750469194253103]]",10911.839541287198,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.18917138465601072,0.05058679761574999,0.7602418177282392,-1.3592418307148708,"[[7.917448997010368, -2169.7524174492955, 4287.939809397407], [-2169.7524174492955, -10.914659688083006, -3168.654544659688], [4287.939809397407, -3168.654544659688, 1.4384220727498231]]",8140.6040227812355,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.22918263743383196,0.10851651541406819,0.6623008471520999,-1.39301450280145,"[[8.097579941173993, -2379.067617104997, 4689.615670868239], [-2379.067617104997, -11.970812238632877, -3234.923914041037], [4689.615670868239, -3234.923914041037, 1.855629667902381]]",8731.242380566377,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6114181869066335,0.3023538007241071,0.08622801236925946,-1.952948605496313,"[[-10.220625681098472, -12526.757942300665, 21836.61584074288], [-12526.757942300665, -62.633789711503326, 4289.0644522283055], [21836.61584074288, 4289.0644522283055, 28.72452152188023]]",36115.258716282624,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.0754445891440418,0.6673002233006967,0.25725518755526144,-2.0,"[[-11.99155159532026, -12880.943125145164, 25761.886250290045], [-12880.943125145164, -64.40471562572512, 4796.620638127962], [25761.886250290045, 4796.620638127962, 38.198133610523044]]",41294.1623947812,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.15650854767334452,0.2294654716155178,0.6140259807111377,-1.4884974211639588,"[[8.208006978180116, -3113.043117404892, 6116.1594699361995], [-3113.043117404892, -15.648215390351439, -3260.459091121035], [6116.1594699361995, -3260.459091121035, 3.5761940310139906]]",10745.15705897123,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.007557459020925025,0.5913492486279527,0.4010932923511224,-1.8789688525904509,"[[-2.934603122557533, -9570.650323761, 18499.304861459717], [-9570.650323761, -48.01434606244861, 0.0], [18499.304861459717, 0.0, 24.050103052596228]]",29455.83385936727,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.58980782434544,0.32707304371835055,0.08311913193620947,-2.0,"[[-11.99155159532026, -12880.943125145164, 25761.88625029008], [-12880.943125145164, -64.40471562572529, 4796.620638127995], [25761.88625029008, 4796.620638127995, 38.19813361052251]]",41294.16239478125,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.635121705755368,0.18607367759317564,0.17880461665145636,-1.445197826048856,"[[8.240055620662723, -2785.0284959482606, 5285.888174750006], [-2785.0284959482606, -14.189186338784943, -3246.893080498072], [5285.888174750006, -3246.893080498072, 2.615838203609222]]",9616.595055679489,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.21346316252269115,0.6594036155879919,0.12713322188931714,-2.0,"[[-11.991551595320615, -12880.943125145093, 25761.886250290117], [-12880.943125145093, -64.40471562572512, 4796.620638127962], [25761.886250290117, 4796.620638127962, 38.19813361052269]]",41294.16239478124,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.722053198681222,0.2551651522298662,0.0227816490889119,-2.0,"[[-11.99155159532026, -12880.943125145059, 25761.886250290117], [-12880.943125145059, -64.4047156257252, 4796.620638128122], [25761.886250290117, 4796.620638128122, 38.19813361052269]]",41294.162394781255,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.20813375011448132,0.039462739607631594,0.752403510277887,-1.3497647580117171,"[[7.856027285884171, -2115.498814733474, 4181.203247082958], [-2115.498814733474, -10.644020599746984, -3145.57400241755], [4181.203247082958, -3145.57400241755, 1.3358433271137393]]",7981.543714301049,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.20411600986851547,0.34338946971478523,0.45249452041669924,-1.6124755548525072,"[[7.120219708611053, -4472.092757715877, 8708.635949684442], [-4472.092757715877, -22.478608991084137, -2785.837765838259], [8708.635949684442, -2785.837765838259, 7.308297574606648]]",14394.523298367603,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.21004709967676832,0.7078860454884922,0.0820668548347396,-2.0,"[[-11.991551595319905, -12880.943125144951, 25761.886250290117], [-12880.943125144951, -64.40471562572476, 4796.6206381281745], [25761.886250290117, 4796.6206381281745, 38.198133610523044]]",41294.162394781204,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6361940937080524,0.15748239455931923,0.2063235117326284,-1.3808770723151294,"[[8.034192781807281, -2315.3462912987698, 4446.798321513743], [-2315.3462912987698, -11.7988613111911, -3205.5757696530127], [4446.798321513743, -3205.5757696530127, 1.6611050538653416]]",8415.540747469631,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.47432636292639957,0.28753652207226127,0.2381371150013391,-1.6359069388653522,"[[6.68215186686858, -4847.4413943726795, 9217.36788327191], [-4847.4413943726795, -24.464901484075163, -2543.398847322145], [9217.36788327191, -2543.398847322145, 8.11285319417463]]",15160.922858749887,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.02397380934378446,0.7868423064140716,0.189183884242144,-2.0,"[[-11.991551595319905, -12880.943125144951, 25761.88625029026], [-12880.943125144951, -64.40471562572476, 4796.620638128317], [25761.88625029026, 4796.620638128317, 38.198133610523755]]",41294.162394781415,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.07684382562791967,0.8787427156030876,0.04441345876899277,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290187], [-12880.943125145022, -64.40471562572583, 4796.620638128388], [25761.886250290187, 4796.620638128388, 38.1981336105234]]",41294.162394781386,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6432945719376004,0.24210320823100842,0.11460221983139113,-1.6392440002051099,"[[6.545920604054789, -5032.837212432443, 9098.812364922376], [-5032.837212432443, -25.643600488136276, -2343.0569216255926], [9098.812364922376, -2343.0569216255926, 7.961711964896168]]",15073.694604374647,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.0063097282976311555,0.20019199242728578,0.793498279275083,-1.4635113146730994,"[[8.244870154370965, -2895.009447334722, 5712.336481527665], [-2895.009447334722, -14.53918723496308, 0.0], [5712.336481527665, 0.0, 3.0488966891471847]]",9056.71155653743,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4816804177692255,0.30918295409168856,0.20913662813908598,-1.6994109764540943,"[[5.133135982408721, -5862.0834641975425, 11044.079481676707], [-5862.0834641975425, -29.58262426537539, -1872.7211780720586], [11044.079481676707, -1872.7211780720586, 11.013446931033055]]",17879.782444872682,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.07519916993403897,0.6904267035456757,0.23437412652028536,-2.0,"[[-11.991551595320615, -12880.943125145093, 25761.886250289976], [-12880.943125145093, -64.40471562572547, 4796.620638128033], [25761.886250289976, 4796.620638128033, 38.19813361052233]]",41294.16239478108,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.49566480863952506,0.35659677550081464,0.14773841585966027,-1.9081435674524427,"[[-5.573663588527467, -10809.951210900834, 19680.86162839597], [-10809.951210900834, -54.53153129096542, 2608.6967150862247], [19680.86162839597, 2608.6967150862247, 25.674709169443943]]",31968.68749703647,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.059594522728024756,0.889102003478653,0.0513034737933223,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.88625029047], [-12880.943125145022, -64.40471562572512, 4796.620638128245], [25761.88625029047, 4796.620638128245, 38.19813361052269]]",41294.162394781706,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.8696188208226904,0.07763977392883735,0.0527414052484723,2.0,"[[-34.67945381009152, 4172.992378188966, -8345.984756377959], [4172.992378188966, 20.864961890944866, 11901.979286523292], [-8345.984756377959, 11901.979286523292, 6.907245959573238]]",21388.187428557147,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.5516960456263115,0.0005419362748125915,0.4477620180988759,-1.2193016225860411,"[[6.644643088180757, -1522.4661545441797, 0.0], [-1522.4661545441797, -7.718867773500593, -2693.7956637891866], [0.0, -2693.7956637891866, 0.0]]",4375.954784063177,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.3962636810712273,0.5697866263360746,0.03394969259269832,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290045], [-12880.943125145022, -64.40471562572547, 4796.6206381281745], [25761.886250290045, 4796.6206381281745, 38.19813361052269]]",41294.16239478116,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1721403057747513,0.04364514469431416,0.7842145495309345,-1.357277794806841,"[[7.90521974670737, -2158.222779028538, 4266.826114473385], [-2158.222779028538, -10.855073482306654, -3164.017434123121], [4266.826114473385, -3164.017434123121, 1.4170354176164857]]",8108.6161760264895,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1366820208013375,0.6513548002687047,0.21196317892995772,-2.0,"[[-11.99155159532026, -12880.943125145022, 25761.886250290045], [-12880.943125145022, -64.40471562572512, 4796.620638128104], [25761.886250290045, 4796.620638128104, 38.19813361052269]]",41294.16239478114,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.13623487433469658,0.34146531917723155,0.5222998064880718,-1.591969385816077,"[[7.421415208008497, -4205.641062733463, 8221.086208824388], [-4205.641062733463, -21.129585828434116, -2919.007764935486], [8221.086208824388, -2919.007764935486, 6.563729323504752]]",13696.31730377899,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4117204162791824,0.5550717891091288,0.03320779461168866,-2.0,"[[-11.991551595320615, -12880.943125145093, 25761.886250289976], [-12880.943125145093, -64.40471562572512, 4796.620638127962], [25761.886250289976, 4796.620638127962, 38.19813361052233]]",41294.162394781066,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1252001722645091,0.7774375894113132,0.09736223832417758,-2.0,"[[-11.991551595320615, -12880.943125145093, 25761.886250289976], [-12880.943125145093, -64.40471562572476, 4796.620638127891], [25761.886250289976, 4796.620638127891, 38.19813361052269]]",41294.16239478105,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.10327110463837874,0.4000851223929702,0.496643772968651,-1.649161738029762,"[[6.451755314903274, -4969.807209808685, 9694.828615960525], [-4969.807209808685, -24.958824450399852, -2515.98559381204], [9694.828615960525, -2515.98559381204, 8.846613271011883]]",15812.605131293114,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.21584484871188642,0.04789264468290818,0.7362625066052054,-1.3538989849634404,"[[7.883251287591708, -2139.0621043045676, 4226.299323986797], [-2139.0621043045676, -10.763242073224522, -3155.8660127156377], [4226.299323986797, -3155.8660127156377, 1.379483684650662]]",8049.443819323154,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.017478794001256424,0.5924735561771136,0.3900476498216299,-1.8907099421473705,"[[-3.7155707845535346, -9889.052644831223, 19093.31788595395], [-9889.052644831223, -49.61285735675709, 1619.700395487129], [19093.31788595395, 1619.700395487129, 25.126613793169383]]",30495.020340094045,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.15852409106228957,0.004706108393700178,0.8367698005440103,-1.3368662496015096,"[[7.7661691726268245, -2044.0594607749317, 0.0], [-2044.0594607749317, -10.28038895964789, -3111.165644918596], [0.0, -3111.165644918596, 0.0]]",5264.525382063542,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.41769708814327794,0.14043509506654733,0.4418678167901746,-1.399818916178528,"[[8.125333621694075, -2428.285934827876, 4753.5095821298155], [-2428.285934827876, -12.252636944135453, -3242.0389542168236], [4753.5095821298155, -3242.0389542168236, 1.9407388750589227]]",8832.140450270834,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6528485371116743,0.028778634801963833,0.3183728280863619,-1.1770078367883743,"[[6.144735114118838, -1379.2791975336804, 2723.404554672131], [-1379.2791975336804, -7.035710747982193, -2516.513590503795], [2723.404554672131, -2516.513590503795, 0.37351042088911157]]",5595.0384848723,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.6784294429441001,0.2612958375863217,0.06027471946957808,-1.8843794778388494,"[[-5.387514513604508, -11241.914732789197, 17857.46138351623], [-11241.914732789197, -57.00108469012397, 3097.8750075192174], [17857.46138351623, 3097.8750075192174, 21.498681461148283]]",30161.83925613373,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2452008980491573,0.6797872591266986,0.07501184282414418,-2.0,"[[-11.991551595320615, -12880.943125145093, 25761.886250290117], [-12880.943125145093, -64.40471562572512, 4796.620638127962], [25761.886250290117, 4796.620638127962, 38.19813361052269]]",41294.16239478124,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.09213563869874383,0.7733669306000776,0.1344974307011786,-2.0,"[[-11.99155159532026, -12880.943125144739, 25761.88625029033], [-12880.943125144739, -64.4047156257244, 4796.620638128245], [25761.88625029033, 4796.620638128245, 38.198133610523044]]",41294.16239478135,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.7232619144575094,0.025904736997203612,0.25083334854528705,-1.096300504923651,"[[5.145985258290686, -1160.53644915314, -347.67966966049886], [-1160.53644915314, -5.958899690862451, -2147.098511543821], [-347.67966966049886, -2147.098511543821, 0.32814973105317335]]",3486.4850693636795,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.1748645733973267,0.7924464620299958,0.0326889645726775,-2.0,"[[-11.99155159532097, -12880.94312514488, 25761.88625029033], [-12880.94312514488, -64.40471562572512, 4796.620638128245], [25761.88625029033, 4796.620638128245, 38.19813361052269]]",41294.16239478144,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.0728122329410649,0.38120509027672855,0.5459826767822066,-1.6185684177180624,"[[7.025671166067582, -4541.832643997381, 8883.3249588847], [-4541.832643997381, -22.807427341130904, -2757.4572417623954], [8883.3249588847, -2757.4572417623954, 7.572554302548973]]",14638.68778084702,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4548704598329339,0.005555074302152984,0.5395744658649132,-1.2676899478612738,"[[7.160243230710339, -1712.3544017950464, 0.0], [-1712.3544017950464, -8.652349956351646, -2885.2651540095308], [0.0, -2885.2651540095308, 0.6889542054757669]]",4744.886913244383,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.4003413886490629,0.014930580916028335,0.5847280304349087,-1.292877133119,"[[7.401086151722103, -1824.3939750072523, 3601.75328750679], [-1824.3939750072523, -9.20617734429876, -2975.384215115957], [3601.75328750679, -2975.384215115957, 0.844587111239159]]",7092.816291040165,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.39351310119030974,0.09713236604455083,0.5093545327651393,-1.3616777484671831,"[[7.930688441214073, -2186.2466258043864, 4296.7832585195965], [-2186.2466258043864, -11.027659749583485, -3173.9498092557737], [4296.7832585195965, -3173.9498092557737, 1.4596576839077002]]",8162.851387727176,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.2291503367347201,0.7490079158368853,0.02184174742839465,-2.0,"[[-11.99155159532026, -12880.943125145308, 25761.886250289903], [-12880.943125145308, -64.40471562572547, 4796.620638128033], [25761.886250289903, 4796.620638128033, 38.19813361052269]]",41294.16239478113,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
0.422989107720763,0.4763685557865801,0.1006423364926571,-2.0,"[[-11.991551595320082, -12880.943125145059, 25761.88625029008], [-12880.943125145059, -64.40471562572476, 4796.620638128033], [25761.88625029008, 4796.620638128033, 38.198133610523044]]",41294.16239478119,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]","[nan, nan, nan, nan, nan, nan]"
